destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
2,0,0,80,0,4,1,1,2,1,0,1,6,6,0,0,2,2,2,1,1,1,0,1,0
2,0,0,80,0,4,1,1,2,1,0,1,6,6,0,0,2,2,2,1,1,1,0,1,0
2,0,0,80,0,4,1,1,2,1,0,1,6,6,0,0,2,2,2,1,0,0,1,0,0
2,0,0,55,0,2,1,1,2,1,0,1,6,6,0,0,2,2,2,1,1,0,0,1,0
0,0,0,80,1,3,1,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,0,1,1
0,1,0,80,1,2,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
0,1,0,80,2,0,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
0,1,0,80,3,0,1,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
0,1,0,55,2,2,1,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,0,1,0
0,0,0,80,2,0,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
1,0,0,55,3,1,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
1,0,0,80,3,2,1,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,1,0,0
1,0,0,80,3,2,1,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,0,1,0
1,0,0,55,4,4,1,0,5,1,1,0,19,1,0,1,1,1,0,1,1,1,0,1,0
1,0,0,80,3,0,0,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,1,0,0
1,0,0,80,3,2,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,1,0,1,0
1,0,0,80,4,0,0,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,1,0,0
1,0,0,80,4,4,1,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,1,0,1
1,0,0,80,4,3,1,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,1,0,0
2,0,0,80,0,2,0,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,1,0,0
2,0,0,80,0,2,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,1,0,0
2,0,0,80,0,1,0,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
2,0,0,80,0,4,1,0,5,1,1,0,19,1,0,1,1,1,0,1,1,1,0,1,1
2,0,0,80,0,4,1,0,5,1,1,0,19,1,0,1,1,1,0,1,1,1,0,1,1
2,0,0,80,0,4,1,0,5,1,1,0,19,1,0,1,1,1,0,1,0,0,1,0,1
2,0,0,55,0,2,1,0,5,1,1,0,19,1,0,1,1,1,0,1,1,0,0,1,0
0,0,0,80,1,3,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,1
0,1,0,80,1,2,0,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,0,1,0
0,1,0,80,2,0,0,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,0,1,1
0,1,0,80,3,0,1,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,0,1,1
0,1,0,55,2,2,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,0
0,3,0,80,1,2,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,0
0,3,0,80,1,1,0,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,0
0,3,0,80,1,2,1,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,0,1,0
0,3,0,80,2,2,0,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,0
0,3,0,80,3,0,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,1
0,3,0,80,3,3,0,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,0,1,0
1,0,0,80,3,2,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,1,0,0
1,0,0,80,3,2,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,0,1,0
1,0,0,80,3,0,0,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,1,0,1
1,0,0,80,3,2,0,1,1,0,0,0,3,2,3,1,2,1,0,1,1,1,0,1,0
1,0,0,80,4,0,0,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,1,0,0
1,0,0,80,4,4,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,1,0,1
2,0,0,80,0,2,0,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,1,0,0
2,0,0,80,0,2,0,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,1,0,0
2,0,0,80,0,4,1,1,1,0,0,0,3,2,3,1,2,1,0,1,1,1,0,1,0
2,0,0,80,0,4,1,1,1,0,0,0,3,2,3,1,2,1,0,1,0,0,1,0,0
2,0,0,55,0,2,1,1,1,0,0,0,3,2,3,1,2,1,0,1,1,0,0,1,0
0,0,0,80,1,3,1,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,0,1,0
0,1,0,80,1,2,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,0
0,1,0,80,2,0,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,0
0,1,0,80,3,0,1,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,1
0,1,0,55,2,2,1,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,0,1,0
0,0,0,80,2,0,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,0
1,0,0,55,3,1,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,0
1,0,0,80,3,2,1,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,1,0,0
1,0,0,80,3,2,1,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,0,1,0
1,0,0,55,4,4,1,0,7,1,0,3,7,3,1,1,1,1,2,1,1,1,0,1,1
1,0,0,80,3,0,0,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,1,0,1
1,0,0,80,3,2,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,1,0,1,0
1,0,0,80,4,0,0,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,1,0,0
1,0,0,80,4,4,1,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,1,0,1
1,0,0,80,4,3,1,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,1,0,0
2,0,0,80,0,2,0,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,1,0,1
2,0,0,80,0,2,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,1,0,0
2,0,0,80,0,1,0,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,0
2,0,0,80,0,4,1,0,7,1,0,3,7,3,1,1,1,1,2,1,1,1,0,1,0
2,0,0,80,0,4,1,0,7,1,0,3,7,3,1,1,1,1,2,1,1,1,0,1,1
2,0,0,80,0,4,1,0,7,1,0,3,7,3,1,1,1,1,2,1,0,0,1,0,1
2,0,0,55,0,2,1,0,7,1,0,3,7,3,1,1,1,1,2,1,1,0,0,1,0
0,0,0,80,1,3,1,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,0,1,0
0,1,0,80,1,2,0,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
0,1,0,80,2,0,0,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
0,1,0,80,3,0,1,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
0,1,0,55,2,2,1,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,0,1,1
0,2,0,80,1,0,1,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
0,2,0,80,1,4,1,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
0,2,0,80,1,3,0,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,0
0,2,0,80,2,0,0,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,0,1,1
0,2,0,55,2,2,0,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,0
0,2,0,55,3,2,1,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
1,0,0,80,3,2,1,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,1,0,1
1,0,0,80,3,2,1,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,0,1,1
1,0,0,80,3,0,0,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,1,0,1
1,0,0,80,3,2,0,0,5,2,1,1,3,2,0,2,2,2,2,1,1,1,0,1,1
1,0,0,80,4,0,0,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,1,0,1
1,0,0,80,4,4,1,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,1,0,1
2,0,0,80,0,2,0,0,5,2,1,1,3,2,0,2,2,2,2,1,0,0,1,0,1
2,0,0,80,0,2,0,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,1,0,1
2,0,0,80,0,4,1,0,5,2,1,1,3,2,0,2,2,2,2,1,1,1,0,1,1
2,0,0,55,0,2,1,0,5,2,1,1,3,2,0,2,2,2,2,1,1,0,0,1,1
0,0,0,80,1,3,1,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,0,1,0
0,1,0,80,1,2,0,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,1,0,80,2,0,0,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,1,0,80,3,0,1,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,1,0,55,2,2,1,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,0,1,0
0,2,0,80,1,0,1,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,2,0,80,1,4,1,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,2,0,80,1,3,0,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,2,0,80,2,0,0,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,0,1,0
0,2,0,55,2,2,0,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,2,0,55,3,2,1,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
1,0,0,80,3,2,1,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,1,0,0
1,0,0,80,3,2,1,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,0,1,0
1,0,0,80,3,0,0,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,1,0,0
1,0,0,80,3,2,0,1,4,2,1,4,18,7,1,1,1,2,1,1,1,1,0,1,0
1,0,0,80,4,0,0,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,1,0,1
1,0,0,80,4,4,1,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,1,0,1
2,0,0,80,0,2,0,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,1,0,1
2,0,0,80,0,2,0,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,1,0,1
2,0,0,80,0,4,1,1,4,2,1,4,18,7,1,1,1,2,1,1,1,1,0,1,0
2,0,0,80,0,4,1,1,4,2,1,4,18,7,1,1,1,2,1,1,0,0,1,0,1
2,0,0,55,0,2,1,1,4,2,1,4,18,7,1,1,1,2,1,1,1,0,0,1,0
0,0,0,80,1,3,1,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,0,1,1
0,1,0,80,1,2,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,1
0,1,0,80,2,0,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,1
0,1,0,80,3,0,1,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,1
0,1,0,55,2,2,1,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,0,1,1
0,0,0,80,2,0,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,1
1,0,0,55,3,1,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,0
1,0,0,80,3,2,1,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,1,0,0
1,0,0,80,3,2,1,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,0,1,1
1,0,0,55,4,4,1,1,0,1,0,0,2,0,0,1,4,2,0,1,1,1,0,1,1
1,0,0,80,3,0,0,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,1,0,1
1,0,0,80,3,2,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,1,0,1,0
1,0,0,80,4,0,0,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,1,0,1
1,0,0,80,4,4,1,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,1,0,1
1,0,0,80,4,3,1,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,1,0,1
2,0,0,80,0,2,0,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,1,0,1
2,0,0,80,0,2,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,1,0,1
2,0,0,80,0,1,0,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,0
2,0,0,80,0,4,1,1,0,1,0,0,2,0,0,1,4,2,0,1,1,1,0,1,1
2,0,0,80,0,4,1,1,0,1,0,0,2,0,0,1,4,2,0,1,1,1,0,1,1
2,0,0,80,0,4,1,1,0,1,0,0,2,0,0,1,4,2,0,1,0,0,1,0,1
2,0,0,55,0,2,1,1,0,1,0,0,2,0,0,1,4,2,0,1,1,0,0,1,1
0,0,0,80,1,3,1,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,1
0,1,0,80,2,0,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,1
0,1,0,80,3,0,1,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,1
0,1,0,55,2,2,1,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,0,1,0
0,0,0,80,2,0,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,0
1,0,0,55,3,1,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,0
1,0,0,80,3,2,1,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,1,0,1
1,0,0,80,3,2,1,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,0,1,1
1,0,0,55,4,4,1,1,2,1,0,2,7,3,3,2,3,2,1,1,1,1,0,1,0
1,0,0,80,3,0,0,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,1,0,1
1,0,0,80,3,2,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,1,0,1,0
1,0,0,80,4,0,0,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,1,0,1
1,0,0,80,4,4,1,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,1,0,0
1,0,0,80,4,3,1,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,1,0,0
2,0,0,80,0,2,0,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,1,0,1
2,0,0,80,0,2,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,1,0,0
2,0,0,80,0,1,0,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,1
2,0,0,80,0,4,1,1,2,1,0,2,7,3,3,2,3,2,1,1,1,1,0,1,1
2,0,0,80,0,4,1,1,2,1,0,2,7,3,3,2,3,2,1,1,1,1,0,1,1
2,0,0,80,0,4,1,1,2,1,0,2,7,3,3,2,3,2,1,1,0,0,1,0,1
2,0,0,55,0,2,1,1,2,1,0,2,7,3,3,2,3,2,1,1,1,0,0,1,1
0,0,0,80,1,3,1,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,1
0,1,0,80,2,0,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,1
0,1,0,80,3,0,1,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,1
0,1,0,55,2,2,1,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,0,1,1
0,0,0,80,2,0,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,0
1,0,0,55,3,1,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,0
1,0,0,80,3,2,1,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,1,0,1
1,0,0,80,3,2,1,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,0,1,1
1,0,0,55,4,4,1,0,4,1,1,4,3,2,1,3,3,2,1,1,1,1,0,1,0
1,0,0,80,3,0,0,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,1,0,1
1,0,0,80,3,2,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,1,0,1,0
1,0,0,80,4,0,0,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,1,0,1
1,0,0,80,4,4,1,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,1,0,1
1,0,0,80,4,3,1,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,1,0,1
2,0,0,80,0,2,0,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,1,0,1
2,0,0,80,0,2,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,1,0,1
2,0,0,80,0,1,0,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,0
2,0,0,80,0,4,1,0,4,1,1,4,3,2,1,3,3,2,1,1,1,1,0,1,1
2,0,0,80,0,4,1,0,4,1,1,4,3,2,1,3,3,2,1,1,1,1,0,1,0
2,0,0,80,0,4,1,0,4,1,1,4,3,2,1,3,3,2,1,1,0,0,1,0,1
2,0,0,55,0,2,1,0,4,1,1,4,3,2,1,3,3,2,1,1,1,0,0,1,0
0,0,0,80,1,3,1,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,0,1,0
0,1,0,80,1,2,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,1
0,1,0,80,2,0,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,1
0,1,0,80,3,0,1,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,1
0,1,0,55,2,2,1,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,0,1,1
0,0,0,80,2,0,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,1
1,0,0,55,3,1,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,0
1,0,0,80,3,2,1,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,1,0,1
1,0,0,80,3,2,1,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,0,1,1
1,0,0,55,4,4,1,1,1,1,0,3,2,4,0,2,4,3,0,1,1,1,0,1,1
1,0,0,80,3,0,0,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,1,0,1
1,0,0,80,3,2,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,1,0,1,0
1,0,0,80,4,0,0,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,1,0,1
1,0,0,80,4,4,1,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,1,0,1
1,0,0,80,4,3,1,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,1,0,0
2,0,0,80,0,2,0,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,1,0,1
2,0,0,80,0,2,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,1,0,1
2,0,0,80,0,1,0,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,0
2,0,0,80,0,4,1,1,1,1,0,3,2,4,0,2,4,3,0,1,1,1,0,1,1
2,0,0,80,0,4,1,1,1,1,0,3,2,4,0,2,4,3,0,1,1,1,0,1,1
2,0,0,80,0,4,1,1,1,1,0,3,2,4,0,2,4,3,0,1,0,0,1,0,1
2,0,0,55,0,2,1,1,1,1,0,3,2,4,0,2,4,3,0,1,1,0,0,1,1
0,0,0,80,1,3,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,1
0,1,0,80,1,2,0,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,0,1,1
0,1,0,80,2,0,0,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,0,1,1
0,1,0,80,3,0,1,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,0,1,1
0,1,0,55,2,2,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,1
0,3,0,80,1,2,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,1
0,3,0,80,1,1,0,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,0
0,3,0,80,1,2,1,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,0,1,1
0,3,0,80,2,2,0,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,1
0,3,0,80,3,0,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,1
0,3,0,80,3,3,0,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,0,1,1
1,0,0,80,3,2,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,1,0,1
1,0,0,80,3,2,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,0,1,1
1,0,0,80,3,0,0,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,1,0,1
1,0,0,80,3,2,0,0,2,2,0,4,0,5,3,2,3,3,2,1,1,1,0,1,0
1,0,0,80,4,0,0,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,1,0,0
1,0,0,80,4,4,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,1,0,1
2,0,0,80,0,2,0,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,1,0,1
2,0,0,80,0,2,0,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,1,0,1
2,0,0,80,0,4,1,0,2,2,0,4,0,5,3,2,3,3,2,1,1,1,0,1,1
2,0,0,80,0,4,1,0,2,2,0,4,0,5,3,2,3,3,2,1,0,0,1,0,1
2,0,0,55,0,2,1,0,2,2,0,4,0,5,3,2,3,3,2,1,1,0,0,1,1
0,0,0,80,1,3,1,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,1
0,1,0,80,2,0,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,1
0,1,0,80,3,0,1,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,1
0,1,0,55,2,2,1,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,0,1,1
0,0,0,80,2,0,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,1
1,0,0,55,3,1,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,0
1,0,0,80,3,2,1,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,1,0,1
1,0,0,80,3,2,1,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,0,1,0
1,0,0,55,4,4,1,1,1,1,0,0,2,8,1,2,2,2,1,1,1,1,0,1,1
1,0,0,80,3,0,0,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,1,0,1
1,0,0,80,3,2,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,1,0,1,0
1,0,0,80,4,0,0,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,1,0,0
1,0,0,80,4,4,1,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,1,0,1
1,0,0,80,4,3,1,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,1,0,0
2,0,0,80,0,2,0,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,1,0,0
2,0,0,80,0,2,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,1,0,0
2,0,0,80,0,1,0,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,0
2,0,0,80,0,4,1,1,1,1,0,0,2,8,1,2,2,2,1,1,1,1,0,1,1
2,0,0,80,0,4,1,1,1,1,0,0,2,8,1,2,2,2,1,1,1,1,0,1,1
2,0,0,80,0,4,1,1,1,1,0,0,2,8,1,2,2,2,1,1,0,0,1,0,1
2,0,0,55,0,2,1,1,1,1,0,0,2,8,1,2,2,2,1,1,1,0,0,1,1
0,0,0,80,1,3,1,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,0,1,0
0,1,0,80,1,2,0,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
0,1,0,80,2,0,0,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
0,1,0,80,3,0,1,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
0,1,0,55,2,2,1,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,0,1,1
0,2,0,80,1,0,1,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
0,2,0,80,1,4,1,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,0
0,2,0,80,1,3,0,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,0
0,2,0,80,2,0,0,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,0,1,1
0,2,0,55,2,2,0,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
0,2,0,55,3,2,1,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
1,0,0,80,3,2,1,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,1,0,1
1,0,0,80,3,2,1,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,0,1,1
1,0,0,80,3,0,0,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,1,0,0
1,0,0,80,3,2,0,1,2,2,1,0,9,4,0,2,2,1,2,1,1,1,0,1,1
1,0,0,80,4,0,0,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,1,0,0
1,0,0,80,4,4,1,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,1,0,1
2,0,0,80,0,2,0,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,1,0,1
2,0,0,80,0,2,0,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,1,0,0
2,0,0,80,0,4,1,1,2,2,1,0,9,4,0,2,2,1,2,1,1,1,0,1,1
2,0,0,80,0,4,1,1,2,2,1,0,9,4,0,2,2,1,2,1,0,0,1,0,1
2,0,0,55,0,2,1,1,2,2,1,0,9,4,0,2,2,1,2,1,1,0,0,1,1
0,0,0,80,1,3,1,0,5,1,1,2,6,2,1,1,3,3,2,1,0,0,0,1,0
0,1,0,80,1,2,0,0,5,1,1,2,6,2,1,1,3,3,2,1,1,0,0,1,0
0,1,0,80,2,0,0,0,5,1,1,2,6,2,1,1,3,3,2,1,1,0,0,1,0
0,1,0,80,3,0,1,0,5,1,1,2,6,2,1,1,3,3,2,1,1,0,0,1,0
0,1,0,55,2,2,1,0,5,1,1,2,6,2,1,1,3,3,2,1,0,0,0,1,1
0,0,0,80,2,0,0,0,5,1,1,2,6,2,1,1,3,3,2,1,1,0,0,1,1
1,0,0,55,3,1,0,0,5,1,1,2,6,2,1,1,3,3,2,1,1,0,0,1,0
1,0,0,80,3,2,1,0,5,1,1,2,6,2,1,1,3,3,2,1,0,0,1,0,1
1,0,0,80,3,2,1,0,5,1,1,2,6,2,1,1,3,3,2,1,0,0,0,1,0
1,0,0,55,4,4,1,0,5,1,1,2,6,2,1,1,3,3,2,1,1,1,0,1,0
